Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,time_since_first,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
4991,2669994,196806.0,189556.0,1963,1,100,55.0,,7.7,0.0,,380181.8,3801.8,5084133.7,1468892.8,866.7,394.9,471.8,191306.0,14934.1,78.06,112.2,40.778671,-73.947623,8.0,5.0,152.0,5894753.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,4040856,92431.0,66878.0,2007,1,100,126.0,128.8,21.1,0.6,285.4,5298315.8,57038.4,7337067.3,2112031.1,962.3,281.4,680.9,106522.0,2924.0,29.17,285.3,40.794049,-73.96664399999999,7.0,7.0,185.0,5424705.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,4277332,59521.0,60000.0,2012,1,100,59.2,62.0,12.9,0.2,156.9,918945.6,10834.2,2635579.3,772444.0,293.4,48.8,244.6,60000.0,,,154.0,40.806961,-73.946066,10.0,9.0,200.0,4295418.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,2653206,142173.0,125000.0,1909,1,100,57.9,59.3,8.8,0.1,124.0,818337.9,8459.6,4345645.0,1273635.5,686.4,283.2,403.3,145000.0,2844.7,19.62,122.5,40.73764,-73.988233,5.0,2.0,50.0,5266401.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,2770557,74870.0,74870.0,1989,1,100,108.0,116.2,5.5,1.0,161.2,6632086.3,72995.0,1457392.9,411325.6,487.5,352.3,135.2,74870.0,6461.2,86.3,154.1,40.860003999999996,-73.92909300000001,12.0,10.0,285.0,3176885.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,4409949,63495.0,45030.0,1917,1,100,133.1,141.3,3.8,0.0,170.7,119594.0,1195.9,903120.6,259779.3,690.1,606.3,83.8,67545.0,0.0,0.0,162.9,40.779613,-73.984633,7.0,6.0,159.0,5549487.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13217,4403140,62400.0,63000.0,1939,1,100,77.1,82.4,4.0,0.7,114.8,3862799.9,41986.9,854893.7,250555.0,294.7,215.4,79.3,63000.0,3065.4,48.66,109.2,,,,,,5442808.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,2637927,127000.0,127000.0,1950,1,100,17.0,16.8,2.9,0.1,38.0,896378.3,8963.8,1267917.3,363045.8,165.3,47.6,117.7,127000.0,4614.8,36.34,38.8,40.853081,-73.86389399999999,11.0,13.0,228.0,5612293.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,4436578,67500.0,67500.0,1932,1,100,69.8,74.1,2.1,0.0,89.9,65599.1,656.0,476644.0,139696.3,361.9,317.6,44.2,67500.0,,,85.6,40.852354999999996,-73.865153,11.0,13.0,22404.0,3387378.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,2813849,77880.0,89562.0,1925,1,100,73.7,77.7,4.8,0.6,116.1,5084986.2,54747.8,1516105.0,433745.5,410.8,270.1,140.7,89562.0,7240.5,80.84,112.8,40.669081,-73.936145,8.0,35.0,353.0,3446253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,2790751,201414.0,168729.0,2000,1,100,91.0,96.3,9.2,0.6,166.5,10486241.6,115759.5,5729230.1,1635066.2,1088.6,557.0,531.7,178173.0,7654.1,42.96,162.8,40.771865000000005,-73.955665,8.0,5.0,134.0,5008032.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14170,2784049,253180.0,275000.0,1955,3,100,79.0,82.8,4.2,0.7,116.9,17648900.0,188287.7,4070577.8,1156244.4,1315.2,937.4,377.7,275000.0,14896.9,54.17,113.9,,,,,,5363318.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,2795038,83969.0,95964.0,1953,1,100,72.5,72.1,4.2,0.6,105.6,5553141.6,55531.4,1408086.0,401657.1,425.6,295.0,130.7,95964.0,,,106.8,40.828573999999996,-73.924592,4.0,8.0,195.0,5181802.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,4818321,65392.0,72810.0,1981,1,100,68.6,,5.6,,,3274158.1,,1445694.2,411252.9,328.6,194.4,134.2,72810.0,2479.8,34.06,113.4,40.612648,-74.098623,1.0,49.0,47.0,10445675.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9745,3529538,54200.0,56368.0,1911,1,100,66.5,71.3,3.3,0.6,98.6,3107302.5,33783.2,640756.0,187794.8,224.5,165.0,59.5,56368.0,2692.3,47.76,93.6,40.682532,-73.956503,3.0,35.0,227.0,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10374,2797995,64702.0,64703.0,1961,1,100,79.3,83.1,4.2,0.7,116.9,4177884.0,44581.9,955817.3,269276.5,310.6,221.9,88.7,64703.0,3837.4,59.31,114.2,40.657228,-73.917447,17.0,41.0,886.0,5887490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11877,2654623,437860.0,434614.0,1962,1,100,94.0,97.9,5.0,0.8,138.2,33195849.1,351878.5,7637931.2,2158831.6,2472.0,1763.2,708.8,434614.0,,,135.4,,,,,,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,4946253,139000.0,139687.0,1962,1,100,95.5,95.5,11.2,0.6,180.4,8547021.0,86124.9,5849325.0,1693866.4,996.8,454.0,542.8,150687.0,6644.9,44.1,181.4,40.763509,-73.959122,8.0,5.0,116.0,5860320.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,4412128,66215.0,66215.0,2006,1,100,28.9,30.3,4.4,0.2,63.1,978407.6,10142.5,936083.1,290739.7,138.8,52.0,86.9,66215.0,2538.6,38.34,59.9,40.801491999999996,-73.956346,10.0,9.0,216.0,4401651.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,3099493,74429.0,74429.0,1973,1,100,111.6,117.4,9.1,0.9,188.2,5929802.6,64260.5,2379278.7,677885.4,535.8,315.0,220.8,74429.0,,,184.0,40.626409,-74.159284,1.0,49.0,231.0,10180927.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2096,2586431,59367.0,59367.0,1920,1,100,97.3,100.3,14.0,0.2,203.5,1061603.0,10616.0,2885250.9,829577.4,459.7,192.0,267.8,59367.0,1926.0,32.44,202.5,40.750027,-73.984365,5.0,4.0,84.0,3612276.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2595908,74798.0,74798.0,1957,1,100,94.0,99.3,6.3,0.8,149.1,5354673.2,58265.0,1673195.4,469597.5,439.7,284.4,155.3,74798.0,3522.7,47.1,145.4,40.746721,-73.97844,6.0,2.0,72.0,5258989.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,5039585,80604.0,88250.0,1925,1,95,54.5,53.8,15.8,,169.0,,,4813376.1,1391677.1,446.7,0.0,446.7,88250.0,,,171.3,40.757692,-73.979101,5.0,4.0,96.0,5531171.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467,2976816,140373.0,121731.0,2000,1,100,96.3,99.9,17.4,0.4,228.9,4273189.0,49406.7,7446509.1,2116754.1,918.0,227.0,691.0,121731.0,1735.3,14.26,228.9,,,,,,5439561.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2377,4402680,55049.0,55000.0,1913,1,100,59.2,64.9,1.8,0.0,78.4,48900.0,502.6,356960.0,97307.6,250.2,217.1,33.1,55000.0,1069.0,19.44,73.6,40.737266999999996,-73.98707399999999,5.0,2.0,50.0,5430940.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,4945706,389568.0,292120.0,2004,1,100,112.0,115.8,10.7,0.8,198.0,22241633.3,236022.3,11128030.9,3192807.4,2214.0,1181.4,1032.7,297850.0,13078.2,43.91,195.7,40.776674,-73.98923,7.0,6.0,151.0,5860320.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,4412242,50160.0,52668.0,1934,1,100,95.4,100.2,4.2,0.9,135.3,4241800.1,45142.1,781631.2,222889.1,297.8,225.3,72.5,52668.0,2713.6,51.52,131.2,40.631717,-73.988377,12.0,44.0,236.0,5435137.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11560,4035676,63600.0,76752.0,1958,1,100,61.1,64.6,3.4,0.5,91.7,3641150.2,39137.5,880364.3,258020.0,287.4,205.7,81.7,76752.0,3434.3,44.75,88.0,40.591351,-73.96753000000001,15.0,47.0,388.0,5620200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,2652835,69000.0,69000.0,1939,1,100,82.5,86.0,4.4,0.7,121.5,4625899.7,49082.6,1063264.5,301534.3,344.4,245.7,98.7,69000.0,2336.2,33.86,118.8,40.847659,-73.90677600000001,5.0,15.0,22901.0,3170231.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,2813972,65394.0,65394.0,1928,1,100,103.6,,,,,318130.8,,764536.3,,601.7,530.7,70.9,76293.0,,,126.1,40.883538,-73.891851,8.0,11.0,281.0,5884407.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,2557741,232793.0,206470.0,1960,1,100,82.5,,,0.6,,12239001.7,122390.0,,,1005.2,1005.2,,206470.0,105754.1,512.2,85.7,40.74694,-73.997304,4.0,3.0,93.0,2921373.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14787,4952804,121750.0,121750.0,1951,35,100,35.6,36.9,2.9,0.3,59.7,3058500.2,32690.8,1276293.0,358146.0,280.9,162.5,118.4,121750.0,,,59.3,40.618875,-74.093701,1.0,49.0,39.0,5499940.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,4371553,220413.0,179848.0,1927,1,95,54.9,59.6,6.6,,115.4,,,4394361.8,1287913.6,825.5,0.0,825.5,194777.0,4154.4,21.33,109.7,40.752609,-73.98151,5.0,4.0,82.0,3065150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,2810089,228879.0,208255.0,1951,1,100,53.7,57.9,8.7,0.3,123.0,5583200.0,65563.7,6925142.0,2029642.8,939.2,296.6,642.7,232811.0,151.4,0.65,118.6,40.727016,-73.933892,1.0,33.0,589.0,5607683.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13293,2818827,64664.0,65687.0,1992,1,100,16.3,15.6,4.0,0.0,44.6,134500.0,1345.0,933547.1,260079.5,93.8,7.1,86.6,65687.0,5068.1,77.15,46.8,,,,,,5595529.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12889,2805484,119348.0,131283.0,1983,1,100,67.3,70.8,4.5,0.6,106.2,6758620.1,72881.9,2075070.2,587021.9,551.5,359.0,192.6,131283.0,7845.0,59.76,103.7,,,,,,5246287.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11211,3129370,113700.0,124831.0,1950,32,100,112.8,120.5,3.3,0.9,149.4,10404303.7,111678.7,1415036.5,414723.4,851.6,720.3,131.3,124831.0,,,141.4,40.604085,-74.01661999999999,11.0,43.0,168.0,2398166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,4836265,75522.0,79300.0,1920,1,100,72.2,76.5,3.1,0.0,100.2,192800.0,1950.9,867555.6,249114.6,442.2,361.7,80.5,79300.0,2473.1,31.19,96.4,40.851206,-73.936295,12.0,10.0,273.0,5440140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,4296368,123500.0,65500.0,1929,2,100,163.9,175.0,14.2,1.3,285.3,14096462.3,156057.4,6144526.4,1759501.4,1318.9,748.7,570.2,123500.0,33570.6,271.83,276.1,40.783879999999996,-73.958701,8.0,4.0,15002.0,5867252.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,2775672,57876.0,59323.0,1986,1,100,85.0,92.8,2.6,0.8,115.9,4518384.0,49812.1,523057.9,153299.5,288.5,240.0,48.5,59323.0,6990.2,117.83,107.7,40.680305,-73.948122,3.0,36.0,247.0,2317892.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12766,2773058,82724.0,77724.0,1951,1,100,96.3,100.4,6.1,0.8,148.7,5668300.2,60570.2,1676758.3,472234.4,466.9,311.3,155.6,77724.0,10089.4,129.81,146.1,,,,,,5712547.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2721975,61433.0,59838.0,1962,1,100,52.6,55.6,8.1,0.3,116.2,1495882.0,16700.4,1649131.2,485308.3,232.5,79.5,153.0,59838.0,2527.7,42.24,112.8,40.72266,-74.008348,1.0,1.0,39.0,5007687.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11823,4113472,315000.0,340000.0,1972,1,100,26.2,27.8,2.8,0.2,49.3,5634300.3,61813.6,3268998.0,958088.4,602.6,299.3,303.4,340000.0,,,47.6,40.650533,-73.902305,18.0,42.0,1098.0,5895844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,2902804,1346418.0,1396638.0,1988,1,100,93.6,94.9,22.6,0.0,262.7,6754889.4,67548.9,114846869.6,33326621.4,12111.7,358.8,11753.0,1475766.0,38902.6,26.36,262.6,40.760216,-73.985334,5.0,3.0,125.0,5549089.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,2738944,76500.0,90295.0,1928,1,100,69.4,,,,,5277280.8,,991346.9,,372.3,280.3,92.0,90295.0,3367.0,37.29,95.8,40.851631,-73.936082,12.0,10.0,273.0,5873555.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,3127718,72147.0,86576.0,1903,1,100,72.8,77.5,3.6,0.7,106.7,5219900.5,56580.6,1082497.9,307441.1,377.7,277.3,100.5,86576.0,,,102.6,40.692252,-73.968649,2.0,35.0,195.0,5437612.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1796894,995083.0,966873.0,1984,1,100,75.5,77.0,17.5,0.0,208.4,186712.1,1867.1,59886494.2,17322129.9,6537.3,9.9,6527.4,988890.0,,,208.1,40.70727,-74.00431400000001,1.0,1.0,1502.0,5008679.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9292,2595917,59520.0,56000.0,1954,1,100,83.9,89.1,4.2,0.7,123.3,3877671.0,41885.6,821446.3,234208.2,282.2,206.0,76.2,56000.0,1719.6,30.71,118.8,40.672391999999995,-73.97427900000001,6.0,39.0,157.0,5258989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14006,4952750,243396.0,243396.0,1965,8,100,82.8,88.7,4.0,0.8,121.6,16731416.0,182736.1,3429563.6,970568.1,1206.9,888.7,318.3,243396.0,9954.7,40.9,116.4,,,,,,5860320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,2660634,64000.0,63790.0,1940,1,100,102.0,105.8,6.5,0.8,157.6,5048110.2,53279.6,1455277.8,416049.4,403.2,268.1,135.0,63790.0,9380.6,147.05,154.7,40.842019,-73.91108100000001,4.0,16.0,225.0,5421984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,3077007,62640.0,62640.0,1930,1,100,57.4,,,,,3467326.3,,726254.7,,251.6,184.2,67.4,73080.0,4970.8,68.02,81.0,40.604144,-73.978965,11.0,47.0,426.0,5884407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6727,4926018,65667.0,65667.0,1927,1,100,97.5,102.6,4.8,0.9,141.8,5288316.0,56634.5,1114878.2,314040.2,384.3,280.9,103.5,65667.0,,,137.9,40.832955,-73.925212,4.0,8.0,193.0,5614538.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12744,2693049,72369.0,72300.0,1983,1,100,75.4,79.3,5.0,0.6,118.7,4026219.8,43388.4,1262003.8,360243.3,343.3,226.1,117.1,72300.0,4456.1,61.63,115.6,,,,,,5867312.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,3495767,113406.0,95347.0,1984,1,100,104.9,112.6,6.7,0.0,179.5,167050.0,1698.0,2343294.2,670141.8,757.3,8.9,748.4,100118.0,5423.2,54.17,171.3,40.758677,-73.963774,6.0,5.0,108.0,5862954.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,2719856,142836.0,136840.0,1916,1,100,106.3,104.5,10.5,0.6,184.2,9122300.4,91223.0,5355840.6,1496583.4,1034.5,537.4,497.0,142865.0,,,189.7,40.75007,-73.98129,5.0,4.0,82.0,5622393.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2741571,1651267.0,285890.0,1973,1,100,124.5,,6.7,,,23052893.3,,11208692.6,3238312.8,4172.5,3132.4,1040.2,481715.0,,,177.2,40.844457,-73.942518,12.0,10.0,255.0,5948300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
